Post,Reacts_Count,Most_Reacts,Image,Group
يتمتع الجسم بافضل لياقة بدنية في فترة المراهقة,"1,9 K",Haha ,https://www.facebook.com/photo/?fbid=1436325400516270&set=gm.6673663732657577&idorvanity=4171439982879977&__cft__[0]=AZXECZXblS-FJ-jw72Duf38TdGDo_x7uTjsvK1u2CXI8v5m56puK32mEytl9oTUbsskN0qiSB36mf379HEKG4w49iQSmfYJmoKqMPD_8p4Iw9L0yLc9x_aU287p1sE87aff0EDuO_uu-1iAy0u21EsWZB-hkmgyfsKPBgUROjqF5_dU4E6gQEhRtNlCZO7ml4Lc&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
انا الفلوس لي تثقل جيب أختي منخليهاش..,"1,2 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
كي تحس القلوب تغيّرت ...بدّل الحمّاص .,198,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"L3am jey tza8ret ya Omi
Ama fi 3ersi moch bac",214,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"Yekhi chnowa 3maltli enti ! s77ertnii !
Tounsi yfalem ala tofla 3rafha aandou 3 ayem...",290,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
ملخر فما مشية للبحر والا خنصرفها العشرلاف الي مخبيها,"1,1 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"Lkol tofla en couple :
Ken jyt mezyena rak célibataire","1,2 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
من أصعب القرارات اللي تواجهني في حياتي :,"1,8 K",Haha ,https://www.facebook.com/photo/?fbid=1716051585575078&set=gm.6694158527274764&idorvanity=4171439982879977&__cft__[0]=AZVw4zlfHr-KKZxnto-p972VhwYgiVPAHZ1AwC3o1XRu5TxcDsf9n1hwWWM2EBk29LqipbsqzsKBqCoTw1MBQdLN465Dt7GMOXGNC9fmxuJK0Px0q4uVc38OIGgu7ajjHaO7CqG7tHK3tsTy8VrTpcoiS3tmgX8WE4S-2aMVDnskCgkFOl-D95Vwv20kA3tktmg&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
نبذة صغيرة عن رومانسيتي:,"1,2 K",Haha ,https://www.facebook.com/photo/?fbid=1719024375277799&set=gm.6710197002337583&idorvanity=4171439982879977&__cft__[0]=AZW5oWPdcbdAPyXK_h9VWP14K6ITq8n4GbLcawgZFsGOb5i5aoSpqOw4CpeXbPfEk0vI3booKysDwZDN6MrICO7fZ9r0SqejtOr7zVUOycpoXweKhzl7XrjOPjYYx_pWt_nBXTchGiQNIWFOGhNZSLKMPNVt8ZvmK_35eCoEfbmJACNZGM4fqFZ1GAYw76G-gO4&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
كان لقيت قعدة هكّا وانت متعدي غير بدل الثنية و ماتسألنيش علاش ..,838,Haha ,https://www.facebook.com/photo/?fbid=1715621085618128&set=gm.6691944954162788&idorvanity=4171439982879977&__cft__[0]=AZUhTS8R7HW2KFItb3mPHwwRbJOLXNm-pbSpiQEWSjY4xsDK1JhReZC1I6NMcHup46ipvhukCRzZBSjMYRmdED9703k36c_93JrVbAvA1yHnAwldi1pgDRAdPqY6B84iUnh-vS10sGDIQyr18Ggi7K1BzdPsTRLFxZj6xYW1pa0Z3NZKjQywxkNlwHR9zriJZgQ&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
الدروج هذا يعرفوه كان الجماعة السليباتار ,"1,2 K",Haha ,https://www.facebook.com/photo/?fbid=810319420533015&set=gm.6708003315890285&idorvanity=4171439982879977&__cft__[0]=AZV7aO6mCcGfIe9F2sgKaGjp8GOPnJaH_VySCyzU8TMcIRSqvimAS8uY8X_ghhqsuQ4b2lDGlO2_RgAGVKSS8byzsEOQrtQYUfelZLX7kQQoRm2MWiuWFWXsoDxjQILzXZfibBQgBPKYRSjPBr_CwiSUXbBXZrFQbsdIj3ErzKWPxn3FymdCessDEAW_-90X3Cw&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
فما طفلة amie معايا تقرا médecine كل ما تعملي جادور نحس روحي ضمنت مستقبلي,875,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
النفسية محتاجة تبحيرة مع الأصحاب,883,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Blasty ma yemleha haad ba3dy,127,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"علاش متكيفش 
انا ^:","1,9 K",J’adore ,https://www.facebook.com/photo/?fbid=421786566658218&set=gm.5592577230766238&idorvanity=4171439982879977&__cft__[0]=AZWveqfLLdkZM4QvOCQFA6wGh0e9UlEjnb9cjZT4i7c81UcMvL0k3pDBf-xwT9kTU3T9yp7PAKcTjjnaUK4iRrTvyVZJoPOgs6rpenIfXe4IPbi2FtMKlSSonGyXh6FooJcJ6oFbapqXlfNb-0e2bojFfwYaPf7avVXWSCQGV6NQFFCPZj7d-HtiNvLLhpoA1aA&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"طفلة مزيانة

أشواق",27,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Chkoun disponible nemchou nba7rou,312,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
بلاهي أكا البحر مازال مالح,1 K,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"Tagi
@1
@2
@3
@4
@5
@6
@7
@8
Awel 5 yrj3o 3lik rahom y7ebok",8,J’aime ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"كيف تقرى Conversation  قديمة بينك و بين حد تعرف اللي مفما شي يدوم 
تعرف وقتها باللي : 
الناس تتبدل .. المعزة تتبدل .. القلوب تتبدل ..الكلام يتبدل ..
حتى الوعود تتنسى .",129,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"Lyoum refusé 3aam jey Admis

Maa fetkom shy",424,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"شبيك
ما بيا شيء
مالا شبيك",445,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
لما أطلع غلطان وماعنديش حاجه أدافع عن نفسي فيها:,455,Haha ,https://www.facebook.com/photo/?fbid=271989375419420&set=gm.6676956878994929&idorvanity=4171439982879977&__cft__[0]=AZXq3zMA2qovH83v4OXJK1PB_ANGbbZaTCOSxCK7tSvw-u_-ku_91HqOqgG5v232Jobm6G8auUdFJ_afXOwgaNVnITQH84P_UCMs1ast-E2A1ogFAwI11KmLqOd8KHtJe_MOB56_hcmKrpnab_NPl3mYOrqEorNSRbNxMNcotKyUqu3Eo6XFeGkGpuPuwXKtidQ&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"Nes FL 3otla tsafer to5rej t7awes 
Ena:",2 K,Haha ,https://www.facebook.com/photo/?fbid=1712696239243946&set=gm.6677130395644244&idorvanity=4171439982879977&__cft__[0]=AZU9K7ObXkXUVLtVoNmCXYxQDBAmHG2ec7HNRrS7aqZbAtzkXNab2Whih0silwnvCdbhB-LPwYe0Ox8RiuZXLvbKfkjC8TXXEiRZPb8719q1aNCKsgiHXjt2ZX5dIgCg9thoa_EBIY9qI2i3QI_TjFxoYOz5wS_p4Ny26lhd9g-8LWePF6pPIXMdSAqN46Yytrw&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
partagi lpub Hethi W Marki fiha akthr Ness thbhom ..,120,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
عائلة للبيع فيبالهم كي يطفو الضوء في الصيف الدار تبرد,589,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"باللهي كي نتغشش ماعادش يخزرلي حد في عيني.!!! 
خاطر تشدني ضحكة و تضيع الهيبة..",411,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
بلاهي لا عاد تلبسوهم كل مندخل للقهوة نبقى حاير شكون باش نخلص,315,Haha ,https://www.facebook.com/photo/?fbid=277063084912049&set=gm.6708119029212047&idorvanity=4171439982879977&__cft__[0]=AZWVUiG5_OfLKNhnmcWZpk93qMok784MZkCUHAFzOfrBe-LkHzNpTs_5P5lJevjjkjyKbW50tGTdwwvseeVbT6BXO2jmxJlhQcTnlnb1jD2oFwfbJHeqJFEpTSmFKYZ5AvAHfDtkDksqhMZzy1IxK8yFYdW0Lnpw2SNMUB6rsP7Oq7a-Gm48ZhG1I9Rgb1Qi4iw&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
تو هوا قلها من غزرت عينيك نذوب ذبت انا ملحشما,22 K,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
الله يعطينا ثقة في النفس كيما لي يهبطو يشطحو هوما لولين فالعرس,"2,6 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"الخوات مابيناتهمش فلوس
اختي قدام باب بيتي بعد ما تسلفت منها خمسطاشنلف:","2,4 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
مافماش حاجة قاعدة تزيد كل يوم غير ثيقتي في روحي,221,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"بلاهي ماتغشوش كي نجاوب روطار
عندي لعبة طبخ و كي نبطا و أنا نطيب
يتغشوا مني الزبائن..",945,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"رسالة لصاحبي:
كي تضحك أضحك برك
مش تضحك و تضربني",635,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"-fhemtha?
-ey ey cv c bon
-hay 3awedly chefhemt
-lah9i9a mafhemtesh",897,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
لا يقلك سلام لا شي يطلبك appel videoطول ويقلك شبيك حبي متهزش,"2,4 K",Haha ,https://www.facebook.com/photo/?fbid=1709981189515451&set=gm.6664017800288837&idorvanity=4171439982879977&__cft__[0]=AZVedGdsBLIkxgvvhIn8tvJqfII5OngA4ujS16fWisnmWySO62b9JIVzH0ZOco_NilAokGgPoq6MdDB2yH4oCbGPxLBwP-mkRWMu205NS8kb6IXXYvdMWrumGg-OJ4rw9nGjKDcjJvRPS2bSvEXPhhXfczSQrTlwsT3NtW1OMJGcKTLqSHVN1c5uwQAPEKBa3OI&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"كي نقعد بحذا صاحبي..
هو منغير سبب..","3,6 K",Haha ,https://www.facebook.com/photo/?fbid=1688955284951375&set=gm.6549950738362211&idorvanity=4171439982879977&__cft__[0]=AZW6_iFlMSG313BGrcyTqZpDklA8IWCVbA7jRRg6m4-T3k8_GpWkH2Doqcz4FDMhF0TG4q3uV5g7hKH6QhraXqfWPvXwKAN9hEn4rUs1Yu6H2dy8AHNfEiUsT6KmW1Ntu10JCDL50v_f4bjD-DKZcgyC8ebeChXxYSSlsuimUjdZVqcTlPtDQXHodxCtxpXNCRo&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
نجاح صاحبك مش هياخد من رزقك حاجه ، حب الخير لغيرك عشان الخير يجيلك,187,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
أنا في  القهوة مع 14 في عزز الڨايلة نخمم شمخرجني ..,728,Haha ,https://www.facebook.com/photo/?fbid=1705877853259118&set=gm.6642556392434978&idorvanity=4171439982879977&__cft__[0]=AZVKAkNg_ZGGoTY2lwBI5zmytw4tjGhlQAzwPVK64YAXWCnQFfEkE_HkhRRaW21mbhoXWwttV0ZWKnh2KEA5NGbjutq-hUW662xOe1CqCXAK4MGnfAJs327_P-XBCOMp4BbmBfR-k4ZqMAJapZsw5IJBqJEDLsvtC6VxR0i-GMafa1ozfScagEUMZ6c4dHRXwl0&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"ثم ماذا ..؟
ثم عوضني الله بشخص لا يقارن بأحد ..","2,4 K",J’adore ,https://www.facebook.com/photo/?fbid=1893221467690230&set=gm.6127639647259991&idorvanity=4171439982879977&__cft__[0]=AZV6160QyfFgBBcaOfLVvV17Lkc-xjFoI5XcTTRdZ7vvV_RdwNo1SR1iOAiaSQ4dR7n9spO_IC1PxZYzXyHbvLi96xqc7ALHmjSPAKxf6SxopS-dDf61dBJtf7ftm9AwuLOZeqTQj14MtKGordj42Q2LSxd4MjalkDbwKEh7BEWvxjR8Vo7Zk0uBsWGW7xJO0NE&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
الحاصيلو ملا صيف و ملا جو ,324,Haha ,https://www.facebook.com/photo/?fbid=1714067002440203&set=gm.6684106368279980&idorvanity=4171439982879977&__cft__[0]=AZVCeeCoGwaqwMvgqPabTsJZgRFrts7alSesJVfKcELCGI0aS7o1ethh8hziJNP10Mv9pT1Tzdt7Vvd9GOd3H6FtFNOYAQsHMQPf9Z9WyYGf0ZAZ5ckQLg7kX_Mkgj5DC4fl2UAxapKvQ8xOAwQRpoQvLrZ2815B0y3RUxCpZVw7oW4t3n58gMcHagYUlAcsg8w&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Kol manjareb nahki prv na3ref beli rabi khla9ni besh npartagi bark,175,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
راضي يا الله ولكني حزين؛ فاجبر خاطري يا كريم...,347,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
توحشت ايامات القراية لي كنت نعداهم في القهوة.,1 K,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
ena hata nebda f tayara t9oli win n9olk f dar,723,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Nchlhhh,"2,4 K",Haha ,https://www.facebook.com/photo/?fbid=1642478382932399&set=gm.6319222891434998&idorvanity=4171439982879977&__cft__[0]=AZWeu5iRWXe-OyODRVquGdRb4mshM3QsFSb7RPv9tkCoUbiaVnmXecAk4f5i5Znc5Uo_JdcdnRcHNCjIU2nlCITyk1LRt_VNbwcWTGhUB34CQBM-wEF5EZ6yO8ktsPezIwubomopuRm_qHx7kGoOzficRQ03syugHNei8DosJR7CqBhqi3XK7y7a7IC60ok0Akc&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Ty Bara Barka dez faztk w ab3thli msg manech Bech n3ishou fiha Martyn..,573,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"-انت غير خوذ الباك واسكت على روحك
*خالي خذيت الباك ساي
-صحيت تنجم تسكت على روحك تو",346,Haha ,https://www.facebook.com/photo/?fbid=276577114960646&set=gm.6704856582871625&idorvanity=4171439982879977&__cft__[0]=AZX1xjODUkccH3at5wFxeZjDPutetpvqyhXtuxOAtIcd6Nus2CLutTAiaEK16UDX9CSE6omN6of_Gd2dvjLes51EQHBKBnMGHJ9gTvia3G4fFHJrokMJwCf7SNcZU7tUHgym_9fP8Abhv1HynmTs93j8PgdGAzKA2sxAQrAzb9m2qCYDS3IVCxa-948w8g6YPNQ&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Aka Fady taw raw yonfa5 l sahebtou f vocal bech tebred,545,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
وانا نحاول نشوف صاحب صاحبتي مزيان,"1,8 K",Haha ,https://www.facebook.com/photo/?fbid=193802779642492&set=gm.5550348791655749&idorvanity=4171439982879977&__cft__[0]=AZU7LV3t2h1AkXcsABkDdZIRruBDkE2vK_u9yTlOTekYdLsa32FkpSuN1z_48e1zd-7bWWVh3Tycnozm17ssOHE46nqj5SPTK7U9LbH-D5nsPgiKlI6UPt77owlAaU616xeh2S9f1qVqsyvI4aGM9jUwbXqY7mbSSJdN7CKqXNQsie0LakWiOcYjFxldBPBozu4&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
في الصيف مسلكينها كان القصار بعاد على الشمس,450,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
أنا نادم بعد ما قلت لدارنا معادش تعطوني مصروفي نحب نعمل على روحي,606,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
كي نبعث لصاحبي ميساج و يخلي vu,283,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
صاحبي كي يروح مل عرس,524,Haha ,https://www.facebook.com/photo/?fbid=243053118541973&set=gm.6694807327209884&idorvanity=4171439982879977&__cft__[0]=AZVn7pbuSyNwwKyFJ0fQ6hdbNRI6DyEY_htymJNec0ZZ7sWGI3se3ed-0j3l_hTpoNC4aWoncXFGHGfkDG5gRCRZAxOsdoHOVhxfSApzoV572PYdhtykpvqEoX-D3U8ihnqWw2wB-GzU6XxJRvbOaWkw8DUoDQQdpTQXNClsEmXAgxnNbL4JmOYJhEYLXThtnV4&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
تقريباً انا الوحيد في العالم اللي منزلتش البتاع ده,279,Haha ,https://www.facebook.com/photo/?fbid=1716913782155525&set=gm.6698744833482800&idorvanity=4171439982879977&__cft__[0]=AZUWrh8AS1x_MrLXeciJEfZPtf63CXKgKgoLmKzhNLr4zCI96d-cm2-aSJIGjnfH72RPRgcFTkUYN4Bko5Gn3m-p5JQf44ZaT047SNNq5djbTphNQPssiwwhuj_JjLRGd_mg5YOfTQvw0NjppSTDsIBck6wG5xcmDV1eAQTHQCws6AHOMl94jl0SEZHynzLYSRM&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Blhy chkoun mawloud maaya fard nhar yji prv nchoufou chkoun hyetou at3es ..,818,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Rahma Baganné hedhy enti wl anglais,"1,6 K",Haha ,https://www.facebook.com/photo/?fbid=619980302542318&set=gm.4937796382910996&__cft__[0]=AZXaW6m-Zm287y8aPfD9QONlOakK4O7FpBq7jEVfphmPJ4OjTg9UsQv-LzaG4VcXcn10Xcf1kKypvwtrlQZ0prekHZ2fUqSCwQUFnjH8D9LEF5Zcty-I59eKSsTBCGYwtGueyI2uuzFKaw8NuOCBrl4Wu_z_pQd8f_xWajBwEx_QMaLHYzkDNwonjml1hi6-c7I&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
تعطي التليفون لصاحبك باش يصورك تلقى روحك تمثل في قصص الأنبياء,"1,1 K",Haha ,https://www.facebook.com/photo/?fbid=403790834674249&set=gm.4552406048116700&__cft__[0]=AZUbdn8l3u6laiV5uZvyOs53andifOb-C_yvoA4lUb5BOrEnrBkKCLqo0Kkf3ilTx47Q5pVrLxkurTf2vJbWle73PnmKUb7axDryQt8rm5Y02KWBlrQn-LOBFKO3R78mVbxBxmBT0JjOXEbgPdPkjdnFURdr0xNyEQX_w0kZ6UhiIpPGL8K8avmQQqOFHNkbVds&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Baba men kother ma walit naseherr o 3ajbeto lfazaa wala yesta3mel feya alarme,701,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"نمشي نعمل طلة نوري وجهي فيسع و نروح 
أنا بعد درج ",411,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"Njahtou ? Zaghretou ?
3achouni taw",349,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"_ ألو بابا جيب خبز
_باهي
_ و جيبل...
Appel terminé ....",205,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
هنا سأقف إجلالا واحتراما لصاحب هذا المقهى ، مبادرة أكثر من رائعة ,235,J’adore ,https://www.facebook.com/photo/?fbid=276045018347189&set=gm.6701334076557209&idorvanity=4171439982879977&__cft__[0]=AZW7YECgi33JKUqtLnlwaZNPwOiwnzcdSsFx5gnt3rgnI3dbc8gL5r-c_lO5xS2lBLnj8oLGP2ZUhkBmfpvT0zt_93u0L0WtR0idTtuwfWa3E6GJX1OoZg2TYYW7Erc4F2jlnU4L_G0xluwmp7iXqFrBoORLzrBayQn_pTWNtAtU8sgd8Np6FH6E1kxTDyZ7veQ&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
بلاهي لي كتبتلهم مبروك .. كان فمة سهرية كلموني .,91,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"ليلة كاملة على هاتو الحنة...
جيبو الحنة فين حاطينها تو نجيبها أنا و خلوني نرقد",986,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
ناس تغفل عليها شوي تلقاها سافرت ولا عرست .. أنا تغفل عليا شوي تلقاني رقدت...,550,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
دخلنا لشهر أغسطس و أنا لتوّا ما غطستش,176,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Ahna fy 3ayletna ychi5ou kif ychedou wehed yfarkouhom 3liiih lin ywali yebki...,"2,1 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
_ نحب نطلب السماح من كل شخص طلبني وأنا راقد.. خاطر نغزر للتليفون نسبو و نرجع نرقد ...,1 K,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Fama ro93a ou fama ili ypartagi pub love ou howa single,125,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Li lebss lunette chsmou blhy,193,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Aya bn8 Marti s3iba,371,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
قداش من solidaire في حب الرسول ﷺ...,"5,7 K",Solidaire ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"Je ne peux pas m'empêcher de dire "" فيها خير"" dans toutes les situations.",439,J’adore ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
يا حسرة كي كنت نرقد في الليل..,260,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
ما تحب حد أكثر ماللازم إلا إذا كان أنا وقتها عادي موش مشكل..,373,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
Bch nfasekh koul chy w nbda men jdid w naraja3 Lil l'ex,1 K,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"-قول جراية
-جراية
-مزالو 65 يوم على لقراية","1,5 K",Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
أكهو مستقبلي مضمون مرتي نجحت و باش تقرى تعليم,116,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
تعجبني ثقة متاع صاحبي كي نشري Gaufrette يرمي الشنڨومة فيبالو بش نعطيه,1 K,Haha ,None,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
"أنا قاعد في أمان الله
صاحبي 
:",199,Haha ,https://www.facebook.com/photo/?fbid=246692427683606&set=gm.6221885201168768&idorvanity=4171439982879977&__cft__[0]=AZWN1gN_--HXa6CjthSU2He7v1PXrFSYPFKnL3t5NkRmYzYM8YoNTmXDhd7eU1L1zUAxsEUoxYDTHLZ6UXJMnCq2FRnchBdWEX1VYNzDTT82Lw1YVBKYVWPgvPBnvYRSMzne4mNdWXR_TBTQNEgvNLRxJxdai3j-rzPNOSc-CZGNEQ0YXyKBli6Kry1J-7WvuhA&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
تخيل لا قدر لله معندكش صاحب كي هكا ...,911,Haha ,https://www.facebook.com/photo/?fbid=154492730771415&set=gm.6195377453819543&idorvanity=4171439982879977&__cft__[0]=AZVhHPeBxEIQ6UyL6gVXkTG4wR3fbJoSJoKVLfpCNM1a1zHoph1ziNQkC5AaaWtcdA0OOgqbHMkhon8wI1mNPq9DC6hMkeFkSIOnSnmB-f-CdsHV4aeyZqcmfI0OoEcFhOs6Y_EBanlR5oluIWkZtkCPLp2I4Wf-7eCLBTvp1aRJvH6IdC4C6OP183Gdflt-ruo&__tn__=EH-R,https://www.facebook.com/groups/melle5er/?ref=share&mibextid=S66gvF
