Post,Reacts_Count,Most_Reacts,Image,Group
كما أمطرت في عزّ الحر ستفرج في عزّ الضيق,1 K,J’adore ,None,https://www.facebook.com/singleba2es
"S5ana 200°
Winty nrml mrandfa fil gweyl kil wraal??","3,1 K",Haha ,None,https://www.facebook.com/singleba2es
ألي يتبع فيهم يحط جادور خالي نلمدكم لكل ونبلوكيكم..,"5,9 K",Haha ,https://www.facebook.com/photo/?fbid=574996868176319&set=a.386167160392625&__cft__[0]=AZVcLhiTqdMxkajdEt6lyYFD4hAAj79n7u5kmnNJZgBGGuBSwBa5b29VsDvCh_Bmu810ZAEWFoaOUHwep_nrLvDaB2c6C19c7ZDd95e6vJ7sgyjwKU3KQab8W_A8fWJQQhjMPAvTiBADBfhSHi8XTQm2qi_OLGSruevRiFHI4iZgMyY849u4x--JJSBMQKYc8k4&__tn__=EH-R,https://www.facebook.com/singleba2es
belehi famech mleweya ma7loula ?..,799,Haha ,None,https://www.facebook.com/singleba2es
Chy qualité jbeyb mch heya sne,"1,5 K",Haha ,None,https://www.facebook.com/singleba2es
"بلاش بكاء :
أما اليوم ، الكلنا توحشنا نسمعوا أسامينا بأصوات معينة .",6 K,Triste ,None,https://www.facebook.com/singleba2es
الأسطورة كريستيانو رونالدو بعد صلاة العيد ,4 K,J’adore ,https://www.facebook.com/photo/?fbid=574396868236319&set=a.386167160392625&__cft__[0]=AZU8SzqWRakO98dJqK0wYSO3liQWpBsEsaXb7uiA3Epu12QtdM8igYSr2OpoKMTsCloDFPbkZaNBWpTTNI7hexrV1fOUF7iN_-PMvij63f4f3B6SZuz0i5aM3LPL2lbijoGUXG0x6SLYAdT2_w8xbmaDYkP0e9G8XddYQGXjgaFO-xGWOrDMjoaMlPWWQiu2cPI&__tn__=EH-R,https://www.facebook.com/singleba2es
"كلمت حماتي نعيد عليها
قتلي كي تاخذي ولدي اذاكا عيدي","5,2 K",Haha ,None,https://www.facebook.com/singleba2es
Meshwi w slata meshwiya w citronad 8h te3 sbeh,"4,1 K",Haha ,None,https://www.facebook.com/singleba2es
"القطاطس تختفي نهار العيد..
القطوس لعندي : جيب جيب الملح","5,5 K",Haha ,https://www.facebook.com/photo/?fbid=574266611582678&set=a.386167160392625&__cft__[0]=AZWyo7ZnK4Ajpo3u1-xZz0paYvt6WkwGpRRpJUqZNF_GLuC4QjkFEuls2bx_QzGo7txQ-w7KSFEYhhY_EvzDsjIwQ_8Pu0zVwnHyy72SmcJfZIqVZbWoqSH-cxFDHWXpIg_m3gB4gLacXqheRc6R3POX7DmyjzeIEeYb2esTMrAB8PrDwR79c5SyQ5cESv8A6Iw&__tn__=EH-R,https://www.facebook.com/singleba2es
"So today fe9et , nal9a darna we9finn w fel 9a3a fama 3aloch madbou7 
Tesdamet ena i was so fcking chocked cuzz manti9esh edam 
So chadit biti w bdit nebki , then da5let aleya mama w 9atli ""te5ou tarf kebda?"" Kifach t9oli akeka za77 ?! Ye5i mafibelhechi eni végétarien? Last time i ate meat, was 2 years ago when i was muslim . Kifach a7na 2023 weni végétarien w nes mate9blekchi w mat9adrekchi ?! So hazit dabchy, my skate, and of course my money , andi 3 laf wana 5arej 3rodh… En voir plus","2,9 K",Haha ,None,https://www.facebook.com/singleba2es
و أنا نتفرج في عائلتي غاطسين في حوسة العلوش,4 K,Haha ,https://www.facebook.com/photo/?fbid=574259121583427&set=a.386167160392625&__cft__[0]=AZXBRCmqeN0uwiQ3PB2SMXobtxTgOVEWtiZZTHK8HkJaBL5WsdQuTSNqx2Uz7gpFo69AWXVHqqjHm56VMnhNROipIvIFmRuUcaBSG6s1jm_peWN8BWlE1A-aHo_CBSQ5WWYmQcTJM0T7ey8zwKtCXcyMEdBynX6zEip8fZUdexwu-qfGkt3wvsm4ZKw63A4_ios&__tn__=EH-R,https://www.facebook.com/singleba2es
السبعة تع الصباح تلقاه كمل كل شي وبدا يدير فالمشوى,"1,6 K",Haha ,https://www.facebook.com/photo/?fbid=574257841583555&set=a.386167160392625&__cft__[0]=AZUEfvviFMfhkSIpLALZ9XAWPPKXYfYtC60ja5u4D8r0tmB8YoKzV_t6UWuvjmWO0y5kGBbukiPxA0pUYpOwsshiECehe0SQefNz07ecuYfpnU4MVi5i7X1mPalYr98wOq6EPvTYemeCtBwQ0kvov5T3WHB-BTdfjovAHXxfuiBDvn9ZozbQp_8RJw1PGilHgB0&__tn__=EH-R,https://www.facebook.com/singleba2es
"So today fe9t nalka l 3allouch met, kolt saha lih","4,3 K",Haha ,None,https://www.facebook.com/singleba2es
"كل عام والأمة الإسلامية بألفِ خير وتقبل الله طاعتكم
عيد اضحى مبارك على جميع الأمة الاسلامية",478,J’adore ,None,https://www.facebook.com/singleba2es
Kolha tcouncty t9oul 5 mta3 la3chiya !!,"2,3 K",Haha ,None,https://www.facebook.com/singleba2es
ما هو دورك يوم العيد ,695,Haha ,https://www.facebook.com/photo/?fbid=573830788292927&set=a.386167160392625&__cft__[0]=AZXA4TMOEX6aDSWpUI-yGdOsOjA-CXtwtGskwJmsxHWo_M16pi-ZdADT0RFI0YLFX9Btkk32FzaS8BPp_sM2g9eRVx2iGCf8vVjRkWXSsw79iZCjhl8nBshDkLXRy-GytKycjqK-z2L3vowOOyKackrR4oa2Vw4_QTmg3bZ2tgUFvAQxucpYd09IrVaC8ezUCqM&__tn__=EH-R,https://www.facebook.com/singleba2es
"وفي يوم عرفة
الله لا يهنيك و لا يوريك فرحة مع غيري..","2,6 K",Haha ,None,https://www.facebook.com/singleba2es
نهار العيد تنحي فخض تقولهم هذا باي سامارا,"3,6 K",Haha ,https://www.facebook.com/photo/?fbid=573829041626435&set=a.386167160392625&__cft__[0]=AZVOg5BA2yIu13WJ6fFlgQ8qJaXQYe5NuQz0SBh3HG2CaoQMFOnJ7wuc9iJzcCy3v5MX2UT8qj2_8cIxD97GY6cAPm6li0_Raz_ZRv8qXeULqLyC8SLUlNED6dJT0GIXtmknXmT2Be3xhdWDN-vWDveyYWfzfgF8DFfwFzT3FdF2hTRXUt8ayK2P_-n7gQhAQi8&__tn__=EH-R,https://www.facebook.com/singleba2es
يوم عرفة ودارنا كاملين صايمين,"2,7 K",Haha ,https://www.facebook.com/photo/?fbid=573822964960376&set=a.386167160392625&__cft__[0]=AZWBWlZIl5G1LDxxW5JSdC5Fee22zBJZcmV6KCIbidqbNx_IAJggAlLZwy36tmWij4kpVEGQ4eaGwxxcov2-O9CZhHlc-FfipAEyzfz3VoGTXiPHwaZ9JQ34baS9CqgS-0kDVNt3aTzp8LpF6MJ5nn_nud2XmpIrxMv7EW0zpbQPlRMTaBRkGu0YLM_f_nljgAc&__tn__=EH-R,https://www.facebook.com/singleba2es
el message el b3d el date aham mn el date nafso,"1,8 K",Haha ,None,https://www.facebook.com/singleba2es
وبدأ التوافد على جبل عرفات. ,"4,9 K",J’adore ,https://www.facebook.com/photo/?fbid=573552778320728&set=a.386167160392625&__cft__[0]=AZXJ_Mx770yirZu_YLIKueU2jCAXzZQTsWk7Htar8yFc0jXPCXzMecwh6TLHNmhe4RI9OtwjrKNvrODDETnhRuEEpfxyYxCmvkG54knh1gBJKhv4lcYRG2BCUqRmTh6EGFOIYxAdMId9fKTsaJhU57IWF2Fve2LQro36mxs5qGFF-G1g11GWihQXnTedpR5XyXc&__tn__=EH-R,https://www.facebook.com/singleba2es
كي تبدى تغسلي في دوارة ويجيك راجلك يحطلك طرف كبدة في فمّك,4 K,Haha ,https://www.facebook.com/photo/?fbid=573509621658377&set=a.386167160392625&__cft__[0]=AZVOJ7MHG32KzKNp_Z_gT9VrBVyKZRmtupadWXm18fiHy2VJy2_phpHK2dpek80JaDCQBv4CQsdosXuLyXZuGrvxRnFmCAcTHgRoicDgigGB3mJDN_kLupMDb20sBAQNxi0p9tBhk3L4va_UOpm1yPfpQ4h5SMzhPFiSN6RSmO1x6K7qM-nfq8slA5R6iRtyHs8&__tn__=EH-R,https://www.facebook.com/singleba2es
"Waiting for :
تكبيرات العيد """,2 K,J’adore ,None,https://www.facebook.com/singleba2es
"تغسل دبشك 13:00
يشيح 13:01
و سعات يشيح 13:00 زادة","1,9 K",Haha ,None,https://www.facebook.com/singleba2es
قصة حياتي :,1 K,Haha ,https://www.facebook.com/photo/?fbid=572775445065128&set=a.386167160392625&__cft__[0]=AZUAYXtDcgEQT9v_cM3T--TODX11Aup-LKHoI3H4w0j4wqnEPtNrPxMcRKD8cRGld_0G5I86YEFedv1e3l9BEr60kbjARxzcw3Rr-lY2_24HlUEf3_1Mx0703ix8DHJU4vRwuuizwrm9ENKq-8jO12AJxvS6vF7yWCvr7g9VWVVhMRr-zqkct8lIlbm0kIDlPZM&__tn__=EH-R,https://www.facebook.com/singleba2es
في كل عايلة فما عم الشادلي,"2,2 K",Haha ,https://www.facebook.com/photo/?fbid=571970995145573&set=a.386167160392625&__cft__[0]=AZXLaE94GHqgopZ37kQdCoZ71QBNhAYbk6yc4zv7AgxdR2lYPIq_IpbAixi-GK1h_mwI6eHopQATbd2xRiYRzxzDo_Yi_pR_mmbfSkRXvntwMlDRdgGqyJX2Ac5PEs2rlGL9rzB_ivOH0UHMz2zBnELiJUT7j5_o59gVznhx9dWEOHEHTWdtEHTR23RwTlkbUvM&__tn__=EH-R,https://www.facebook.com/singleba2es
Lwa7ed yog3d yog3d w tshedou crise mte3 bkee la ywarikom,"3,3 K",Triste ,None,https://www.facebook.com/singleba2es
لاعبنا الدولي التونسي علي العابدي رفقة إبنته ,"1,8 K",J’adore ,https://www.facebook.com/photo/?fbid=571792468496759&set=a.386167160392625&__cft__[0]=AZW2YvMqvz6stZwZ3t9EJ-XOVxYh_SuOsqo82L5LZQT7r7ehwIvo9o9tfEihiuFpO-2eUJDFJojasoTphcJhL1clnFoEMs60DDgZQJ7bEYfQNOMWW5zObYebf4hAr1mILfDQ66KLfBMaXQBYJUSKU3MqVSl29nEWqnZ2BgyEqegEtkrjD4pb5cArIqp3Yw8n0yQ&__tn__=EH-R,https://www.facebook.com/singleba2es
صفاقس اليوم ,"1,7 K",J’aime ,None,https://www.facebook.com/singleba2es
العين حق,"2,4 K",Triste ,None,https://www.facebook.com/singleba2es
جارتنا لتو تزغرت تقول ولدها صحح فالريال,"2,5 K",Haha ,None,https://www.facebook.com/singleba2es
"بنت حومتي كيتت و جابت 4
يظهرلي تسمع في samara",995,Haha ,None,https://www.facebook.com/singleba2es
ولدك راجل يا ميمتي ,"3,6 K",J’adore ,https://www.facebook.com/photo/?fbid=571741685168504&set=a.386167160392625&__cft__[0]=AZXA4lqWNlUdFzdKdnTTxQpahEA913nhyFMiB9VfQD8MEbw0kTzbiWh5pemHv25GbE6samWyhvf_k-yuNOhyAyIndALbvHR_-C6U1Gw53c2G_X_6QPoBRXPvBL1eZUPQvy47SaQkDWzJTHW8uTmBqNODR0LSt4cTd83fumRxU8flS5kzhw1EpEjLVbTmoUNdRKY&__tn__=EH-R,https://www.facebook.com/singleba2es
A9wa admis ki Tokhrij min tunis,"2,7 K",J’adore ,None,https://www.facebook.com/singleba2es
"شباب المعدل لي جاني في الميساج 11,3 كي عاودت حسبتو وحدي نلقاه 11,30 زعمة شنعمل ؟","5,9 K",Haha ,None,https://www.facebook.com/singleba2es
"قفصة توأم من ثلاثة اخوة  يتفوقون  بمعدلات مُتميزة في مناظرة الباكالوريا 
اجتاز  ثلاث إخوة توأم  اختبار الباكالوريا  بمعهد الفارابي بمعتمدية القطار من ولاية قفصة بمعدلات متميزة.
والإخوة المُتميزون هم على التوالي،فارس بوشوشة شعبة علوم إعلامية بمعدل 16:43 فادي بوشوشة شعبة علوم إعلامية بمعدل 16:33 محمد بوشوشة شعبة علوم الإعلامية بمعدل 17:13","6,6 K",J’adore ,https://www.facebook.com/photo/?fbid=571712371838102&set=a.386167160392625&__cft__[0]=AZWOSH21jS5scTIjb4mxX8kLcVnL0A_M41fd2op0hUICT0TGHzO93C4Fc9DQwrXZVMB5baFf4PMClXTJ4aoNF4-OD304gB9si6cE2eOu3shrllbYsX4yVH97vNNet7276K_AP_kPdeivTiBqntFgGKm8vP8h58Birxyk1CCPfrCYV-QbLv46_Z5mA0_hAXrOa7I&__tn__=EH-R,https://www.facebook.com/singleba2es
"شهادة سنة 2016 كأصغر حافظ للقرآن في التونس لصاحب أعلى معدل في البكالوريا سنة 2023
مفمى شيء يجي صدفة ",791,J’adore ,https://www.facebook.com/photo/?fbid=571697381839601&set=a.386167160392625&__cft__[0]=AZWdKJtYFNBWY7W4AwsGbmH7bMWgw_UJTq4GYCAza3Rby7eo-kFHuSbXkij84OmARNQGKG4X8pyUCe_9a45iA_QfbpgrRt5TGoDRfsSkze6hYMapd8Cy1wxZJgTYezH3OjNvVGheiGxZWb4Xp6ynsG0jKdV1TqAyJY3958P_vQA7Jz2jVj_Cza2LmjNbz3AFjY8&__tn__=EH-R,https://www.facebook.com/singleba2es
Jewbona 3al cmntrt 3ad,"1,4 K",Haha ,None,https://www.facebook.com/singleba2es
صفاقس الأولى في الجمهورية,704,J’adore ,https://www.facebook.com/photo/?fbid=571614625181210&set=a.386167160392625&__cft__[0]=AZVYkpZZtXh5yLX266_hIy14y3VqXyWbr4h6F9j3shvd1NhEwCwgLZoemyrp5f7kA9aZDrK4eKz1euDqFxfskRbXbYaNPR9XvTGLAo8nX-odr8Ibk8K7oEPnw4Q3ie3KiUOCBVWZsXTOXzjLJtsu7vHbdOBKT2EeiJquKM30_3-jPd99Fr_eSSWRKdTFJAr7bnM&__tn__=EH-R,https://www.facebook.com/singleba2es
"Admis, contrôle, refusé
كلكم أبطال و كلكم ناجحون.
الفشل الوحيد هوا اليأس","1,7 K",J’adore ,None,https://www.facebook.com/singleba2es
L accueil nawartouuh bnjeehkom,"1,3 K",J’adore ,None,https://www.facebook.com/singleba2es
الواحد كان جا عندو نومرو الطّيب راجل فوفا راو عرف النتيجة قبل بساعتين,"1,6 K",Haha ,None,https://www.facebook.com/singleba2es
بنت حومتي دوبلت وداخت هزوها للسبيطار زادو لقاوها حبلة هههه..,"1,4 K",Haha ,https://www.facebook.com/photo/?fbid=571591525183520&set=a.386167160392625&__cft__[0]=AZVP0PcYqFQxy7wbuOpBeIWjNE-1DDT-On4VhyJVLKgY457-5Qoa4yRsGzVHDaLcLUGP6XnHjxVfBzv3mD2E6BmBz3OUj9yZwXdzYWOXFhRTc3YTjBl9OP0wRjJG7tXhRet7ZVVpFZlif9fmZXraFLy-av2OQxLDxLdMpdFhLzk74mziaYf85HCqNvEhI6PSxBc&__tn__=EH-R,https://www.facebook.com/singleba2es
Makalmonich ya hamma makalmonich,"1,2 K",Haha ,https://www.facebook.com/photo/?fbid=571591168516889&set=a.386167160392625&__cft__[0]=AZUatlZCzJshf_fGkETMIaXDuvNO7OUmn0vGhQ2kbHq4FBLdlL5Jo1G2PryPsO0hZsC8GLkm6T8oKeKIaQ4rQELxgHQ3X7G7TjPIxhDKyGBe2Cn6SvgZV8-HoipzD0kuVnPLZN1f28S2eoaBCfGCm2mKgdspgQVuFlAB_kjBkhwcSOuBoCpuFIctYplc3Srg1jA&__tn__=EH-R,https://www.facebook.com/singleba2es
نتائج البكالوريا ابتداء من الساعة العاشرة صباحا,839,J’adore ,None,https://www.facebook.com/singleba2es
"S7aby ili bac houma
regdin w ana nistana fi resultat","1,1 K",Haha ,None,https://www.facebook.com/singleba2es
Eka résultat heeeeeeeyyyyyyy,"2,3 K",Haha ,https://www.facebook.com/photo/?fbid=571573908518615&set=a.386167160392625&__cft__[0]=AZWiVerXOvgSulGERFmOMmQP4mQmDIrqyI5me6DB_SNBf86WJ9BaE8VdMN8gkRZMQj8VWFexd7MMSwG1MYD3sGGOSSzfSX2uwgDRAjjHWoUHyQJjeZlzfdDqFguAvl0zdCy9BO4SDTrXI45uNZYdyb98ZasfmCBdfMwyHWKOM3sTHVUTgqZ5BcprmSJQQGiQV1Y&__tn__=EH-R,https://www.facebook.com/singleba2es
و في اذان الفجر اللهم حقق لنا ما نتمنى.,2 K,J’adore ,None,https://www.facebook.com/singleba2es
Nchallah n9oum ghodwa nl9a l’acceuil m3eby bkelmet « ADMIS »,"1,3 K",J’adore ,None,https://www.facebook.com/singleba2es
"كل مانعاود المسلسل نحب نفهم شنوة الانتقام لي عملت لرئيف غير انها لبست لبسة اختها 
 وقتلو كلمتين ومشات ؟؟؟؟ هي وبعد !!!","6,5 K",Haha ,https://www.facebook.com/photo/?fbid=571445815198091&set=a.386167160392625&__cft__[0]=AZV33tSrgTMaiToVCRACHJk1BHHZCV7jtXZyLbogvuh6pVjBkiktV7GWUZ74ZrtECzzgyxjex5FvKYbTMIDyApw4URzhSE2gYwQDwQAMADAJGCiCLWjuyv-OzyO-nDmmm7ozxI9h3TQhztj6dAzYvoTaaEnUMCG-WgWYLR2a6y3VOgMkjWuX4XLxypyaacHYc1E&__tn__=EH-R,https://www.facebook.com/singleba2es
"قبل ما تهبط النتيجة لازم نذكر بحاجة 
ياخي الجماعة الي كيتت و فسكت كيفاه تستنو في النتيجة و تحبو تفرحو مع الجماعة الي تعبت و قرات  ؟ نحب نفهم الاحساس و اكهو ؟",893,Haha ,None,https://www.facebook.com/singleba2es
لا كان حبيت انجح,"3,4 K",Haha ,https://www.facebook.com/photo/?fbid=571435118532494&set=a.386167160392625&__cft__[0]=AZUdL7-q5TOQqTV0y_bmIfoKpMrMo9S5tjlHQvMTpEaGGBKS3RlzmUXNAolr5uQl5rnJ3QTy5ykjQuo1rDok_c0WbbeeurWArosXtSh-n5QyZ7U12-Dp-e7-ZCrCzZzldPAGD-uEyDPr9xfVGnLj_-zvR3gTQ0TyIfag7QgBhQhXZ97f2H1EH6thCOo44f1ZPxw&__tn__=EH-R,https://www.facebook.com/singleba2es
سيتم بتر قدم لويس سواريز اليمني ,"3,1 K",Triste ,https://www.facebook.com/photo/?fbid=571434808532525&set=a.386167160392625&__cft__[0]=AZUudQ6XCTbVD2Cduu56IRKozdicFKY90tYDoM5UKcksBpUjfgYQ5lLzGq-TaHTgW9Cnh-I5_Wq48AvIM1bxIyWkU9sxkfZjwYSwdYB-gB-FTu4HXHP0pH2VVjiJeqwJUAVlZtO-ECtGQixYuAX17JukQuzQ1RVyRq17aGB94uPVVf2jCZqyWMPbqNvmDe8ffz8&__tn__=EH-R,https://www.facebook.com/singleba2es
آنا مش خايف من النّتيجة، آنا مررعووووووووووب,915,Triste ,None,https://www.facebook.com/singleba2es
"نتائج الباك خرجوا في امان الله
موزاييك فم : سعاد بوسعدون ابنة عائلة من 9 افراد يسكنوا في بيت فوضوي عندها وذن وحدة وراسها مقسوم بشاڤور تحصلت على معدل 21.98","4,4 K",Haha ,None,https://www.facebook.com/singleba2es
اخر ميساج جاك زيدلو (بلاش سروال),361,Haha ,None,https://www.facebook.com/singleba2es
"ذَهبَ الشَبْابُ فَمْا لهُ من عَودَةٍ
وأتّىْ المَشِيْبُ فأينَ مِنْهُ المَهْرَبُ.",1 K,Triste ,None,https://www.facebook.com/singleba2es
شريناه للعيد أما ما لقيناش كيفاش نجبدولو الموضوع...,"2,3 K",Haha ,https://www.facebook.com/photo/?fbid=570905181918821&set=a.386167160392625&__cft__[0]=AZWhjS9doEees6aqhhOoYQus-_thV2S3MKZbUfdC9P5dwoEB74IrbY9czf4Hnb9yoz-lcrKeWF7kB3y4XAdk66jmH3sa84KJF8CuygtSOc9IzabdQjXYb36PKiGc6HDUv66-rApBffOugJMYZzwKmf3Dw31Wfqd7YruU-36SCeVKYKCXQDveGHkfvXXx_tSe2kg&__tn__=EH-R,https://www.facebook.com/singleba2es
"#متداول
الإدارة العامة للامتحانات بوزارة التربية بتاريخ يوم الأربعاء 21 جوان : نسبة النجاح في الدورة الرئيسية لامتحان البكالوريا 2023 افضل بكثير من الثلاث السنوات الماضية في جميع شعب الباكالوريا 
أن شاء الله ربي ينجحكم الكل ",646,J’adore ,None,https://www.facebook.com/singleba2es
"أحسن إستقبال في مطار تونس قرطاج ، رحلة 21 جوان على الخطوط الجوية الإماراتية
دبي-تونس  EK747
الفاليز محلولة بالستيلو
الشكلاطة قسمة وخيان بالنص 
4 مناڤل ما فماش … En voir plus","1,6 K",Haha ,https://www.facebook.com/photo/?fbid=570725821936757&set=a.386167160392625&__cft__[0]=AZVtabSPdL4UG5QAAKe2O4dfZM7Ihel475d3F-1i5Ay12GTXfilkAbOmQtUYCTflTPKGCKeHnBWriS-xvXs191d0HV3Op1TzBYOVc-pHjPu5hqE93Gj0huSpBYQQpjAC73da-7gbV6x5x15tbOi-HDk1wTuBLpqJTf45W683m-giGmFBM7K1-cemvd7sZh_nHGY&__tn__=EH-R,https://www.facebook.com/singleba2es
ملا سخانة جاب ربي الواحد عندو diplôme d'ingénieur يمروح بيه,2 K,Haha ,None,https://www.facebook.com/singleba2es
"Le ba7ert la dkhalet Lsalle de sport la
7awest la sakhta ala rassi","1,8 K",Haha ,None,https://www.facebook.com/singleba2es
Le bon côté du match ,2 K,J’adore ,None,https://www.facebook.com/singleba2es
"""Habibi cam to Tunisia""","2,8 K",Haha ,https://www.facebook.com/photo/?fbid=570393581969981&set=a.386167160392625&__cft__[0]=AZXR2oWfJMghP0feGGDgkAg0mPDHjw-NoORC6WrRZ_F2UaEkekuaFyZLfsycN1ycUeDQOeHD3ol-H89C_EqUzxBzWVOcL13iaapKbofKIFS7YSAPvWxDK3EefO7M5lSveU3qTzCvWNArZDQe76X6fc3gtwRQCNg-ZAbXdp73pvtS7vZHgZDaxEOBUC1D1yitrJs&__tn__=EH-R,https://www.facebook.com/singleba2es
بونجاح بقميص منتخب تونس ,"5,1 K",J’adore ,https://www.facebook.com/photo/?fbid=570391765303496&set=a.386167160392625&__cft__[0]=AZUch6I2Ds9sK9x4XCJIjzruyoI5zVlAC6KOtnXaQ1dsIW9PtgOVvkWZp7juQ08Jxi_52DU69rG5fSHNM2hiWYzHAUm7rZaybQF4WFV58g-2kFCShDzWOsYeiebw02vM0iwsLlMfqelqMP4ubZptnBHu0sYIOOCxjYeGP-iOxuNIaVtcj3lPr3SUkxAxKLAQ3EU&__tn__=EH-R,https://www.facebook.com/singleba2es
"1: شهاب الليلي محلل
2: عبد الرحمان العش معلق
3: جلال القادري مدرب
4: الماتش في الوطنية 
أقوى ما تنجم تشوف قبل العيد بجمعة",922,Haha ,None,https://www.facebook.com/singleba2es
قداش عمرك وقت عرفت لي اخت كريستيانو هي مي متع صيد الريم,"2,4 K",Haha ,None,https://www.facebook.com/singleba2es
Te3ba nada,"1,9 K",Haha ,https://www.facebook.com/photo/?fbid=570241038651902&set=a.386167160392625&__cft__[0]=AZW5FnU-6r1t5IE7stssQ_stRTlvXDsi_Gnu1SaS1N-xxlR8v8vdYZXGH_zK3vsrbx9Zh7p-ma-e4xG2WGvBZ0kklXyv9_IAUZKV6O3gaFrUi2q9h6aMZ_fl49CgmJL7kzPErDcbTmjcPG-r_WZ6w-dsZs_nWxcxtLIF6KirMMiOqVVvi1e8cbEdaGjhJ63LgI8&__tn__=EH-R,https://www.facebook.com/singleba2es
"انتصار المنتخب التونسي على حساب المنتخب الجزائري في الجولة الاولى من بطولة العالم للشباب لكرة اليد 
 ",1 K,J’adore ,https://www.facebook.com/photo/?fbid=570189535323719&set=a.386167160392625&__cft__[0]=AZVtRNHqvB80kTxQr1QOYESnf91yKxSfkLC-j8ZXSwNp592O64F4vZqBGJ2_MVmpdGjMWzMpjSw0osQcZiEI2ht2tVpX2X0XB6MBXJ2njA8LmTP-M0V3I7nEO3qsahVwxAsPMJm1oaCnkWA0IptV1qlXkQaxG0sDgXmcDeiG0tla34n3feyXQMS2rOYwchD0K80&__tn__=EH-R,https://www.facebook.com/singleba2es
مباراة تونس والجزائر الليلة على قناة شوفلي حل,"2,4 K",Haha ,https://www.facebook.com/photo/?fbid=570167395325933&set=a.386167160392625&__cft__[0]=AZU0d_TaThb8iJSVfPdh-AAP5s1l1oG-cs-hgQUf5RyiCeqsXkFiHxCkvHO6dO3-HXbN7sB0pLAb8GrhWVDBhItswIGBOrdv-FXOWaB2h570KDGgkIOrzAt2_2xLM7dS3ff0y-fN2B_LXEtAj4-N0lydBhoj7xMzQia6EZFB8p82Ra6Mr5Gi9zBStjZ1XFWB0Z8&__tn__=EH-R,https://www.facebook.com/singleba2es
"إقتراح: 
يكون فما formation متع كيفاه تكون بو ولا ام و كيفاه تربي ولادك، و ممنوع حتى حد يجيب صغار كان ما يكون certifié مال formation اذيكا sinon يفكولو صغارو..
الأرض معادش تتحمل آباء و أمهات خايبين قاعدين يصنعو في أجيال لكلها عقد نفسية.","2,2 K",J’adore ,None,https://www.facebook.com/singleba2es
